SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING
John M Andersen Elementary School,"1350 N. Pennington Drive, Chandler, AZ 85224",40187001206,,1
Chandler Traditional Academy-Humphrey,"125 S 132nd St, Chandler, AZ 85225",40187001289,,1
Shumway Leadership Academy,"1325 N. Shumway Avenue, Chandler, AZ 85225",40187001359,,1
Chandler Traditional Academy - Goodman,"2600 W. Knox, Chandler, AZ 85224",40187001399,,1
John M Andersen Jr High School,"1255 N. Dobson Road, Chandler, AZ 85224",40187001400,,1
Anna Marie Jacobson  Elementary School,"1515 NW Jacaranda Parkway, Chandler, AZ 85248",40187001532,,1
Bogle Junior High School,"1600 W. Queen Creek Road, Chandler, AZ 85248",40187001533,,1
Rudy G Bologna Elementary,"1625 East Frye Road, Chandler, AZ 85225",40187001675,,1
Robert and Danell Tarwater Elementary,"2300 South Gardner Drive, Chandler, AZ 85286",40187001676,,1
Hamilton High School,"3700 S Arizona Ave., Chandler, AZ 85248",40187001677,,1
Basha Elementary,"3535 S. Basha Rd., Chandler, AZ 85248",40187001996,,1
Jane D. Hull Elementary,"2424 E. Maren Drive, Chandler, AZ 85249",40187002125,,1
Basha High School,"5990 S. Val Vista Drive, Chandler, AZ 85249",40187002250,,1
Santan Junior High School,"1550 E. Chandler Heights Road, Chandler, AZ 85249",40187002251,,1
Chandler Traditional Academy - Liberty Campus,"550 N. Emmett, Chandler, AZ 85225",40187002346,,1
T. Dale Hancock Elementary School,"2425 S. Pleasant Drive, Chandler, AZ 85286",40187002379,,1
Navarrete Elementary,"6490 S. Sun Groves BLVD, Chandler, AZ 85249",40187002380,,1
Willie & Coy Payne Jr. High,"7655 S. Higley Rd., Queen Creek, AZ 85142",40187002478,,1
Chandler Traditional Academy-Freedom,"6040 S. Joslyn Lane, Gilbert, AZ 85298",40187002479,,1
Santan Elementary,"1550 E. Chandler Heights Road, Chandler, AZ 85249",40187002480,,1
Audrey & Robert Ryan Elementary,"4600 S. Bright Angel Way, Chandler, AZ 85249",40187002587,,1
Chandler Traditional Academy - Independence,"1405 W. Lake Dr., Chandler, AZ 85248",40187002646,,1
Perry High School,"1919 E. Queen Creek Rd., Gilbert, AZ 85297",40187002806,,1
Arizona College Prep Erie Campus,"1150 W. Erie, Chandler, AZ 85224",40187002822,,1
Riggs Elementary,"6930 S. Seville, Gilbert, AZ 85298",40187002873,,1
Ira A. Fulton Elementary,"4750 S. Sunland Drive, Chandler, AZ 85248",40187002878,,1
Ken 'Chief' Hill Learning Academy,"290 South Cooper Road, Chandler, AZ 85225",40187002939,,1
Charlotte Patterson Elementary,"7520 S. Adora Blvd., Gilbert, AZ 85298",40187002948,,1
Haley Elementary,"3401 S. Layton Lakes, Chandler, AZ 85286",40187002951,,1
Arizona College Prep Oakland Campus,"191 West Oakland, Chandler, AZ 85225",40187002995,,1
Chandler Online Academy,"500 W Galveston St, Chandler, AZ 85225",40187003306,,1
John & Carol Carlson Elementary,"5400 S White, Chandler, AZ 85249",40187003321,,1
Dr. Gary and Annette Auxier Elementary School,"22700 S. Power Rd., Queen Creek, AZ 85298",40187003479,,1
Dr. Camille Casteel High School,"24901 S. Power Rd., Queen Creek, AZ 85142",40187003483,,1
Chinle Elementary School,"Highway 191 & Navajo Route 7, Chinle, AZ 86503",40194000135,,1
Canyon De Chelly Elementary School,"Highway 191, Chinle, AZ 86503",40194000136,,1
Chinle High School,"US Hwy 191, Chinle, AZ 86503",40194000137,,1
Chinle Junior High School,"Hwy 191 & I.R. 7, Chinle, AZ 86503",40194000138,,1
Many Farms Elementary School,"US Highway 191, Many Farms, AZ 86538",40194000140,,1
Tsaile Elementary School,"Navajo Rt 12 and Jct. Hwy 64, Tsaile, AZ 86556",40194000145,,1
Mesa View Elementary,"Highway 191, Chinle, AZ 86503",40194001488,,1
Cochise Elementary School,"5025 N. Bowie, Cochise, AZ 85606",40213000152,,1
Concho Elementary School,"Highway 61 and Cinder Road, Concho, AZ 85924",40219000154,,1
Congress Elementary School,"26400 S. Tenderfoot Hill Road, Congress, AZ 85332",40222002220,,1
Continental Elementary School,"1991 E White House Canyon Rd, Green Valley, AZ 85614",40225000156,,1
Coolidge High School,"800 West Northern Avenue, Coolidge, AZ 85228",40232000158,,1
West Elementary School,"460 S. 7th St., Coolidge, AZ 85128",40232000164,,1
Coolidge Jr. High School,"800 N. 9th Street, Coolidge, AZ 85128",40232001534,,1
Heartland Ranch Elementary School,"1667 W. Caroline Street, Coolidge, AZ 85128",40232002800,,1
Coolidge Alternative Program,"450 N. Arizona Blvd, Coolidge, AZ 85128",40232003449,,1
Oak Creek Elementary School,"11490 Purple Sage, Cornville, AZ 86325",40237000165,,1
Cottonwood Elementary School,"301 N. Willard St, Cottonwood, AZ 86326",40237000166,,1
Cottonwood Middle School,"500 E. Mingus Avenue, Cottonwood, AZ 86326",40237000167,,1
Dr Daniel Bright Elementary School,"1500 S. Monte Tesoro St., Cottonwood, AZ 86326",40237001360,,1
Mountain View Preparatory School,"2939 Del Rio Drive, Cottonwood, AZ 86326",40237003241,,1
Arizona iZone Institute Online Program,"1 N. Willard St, Cottonwood, AZ 86326",40237003299,,1
Crane Middle School,"4450 West 32nd Street, Yuma, AZ 85364",40240000014,,1
H L Suverkrup Elementary School,"1590 Ave C, Yuma, AZ 85364",40240000017,,1
Ronald Reagan Fundamental School,"3200 W 16th St, Yuma, AZ 85364",40240000036,,1
Valley Horizon Elementary School,"4501 West 20th St, Yuma, AZ 85364",40240000037,,1
Pueblo Elementary School,"2803 W 20th St, Yuma, AZ 85364",40240000171,,1
Rancho Viejo Elementary School,"1020 Avenue C, Yuma, AZ 85364",40240001087,,1
Centennial Middle School,"2650 W. 20th Street, Yuma, AZ 85364",40240001976,,1
Gary A. Knox Elementary School,"2926 South 21st Drive, Yuma, AZ 85364",40240002424,,1
Salida Del Sol Elementary,"910 S. Ave. C, Yuma, AZ 85364",40240002425,,1
Mesquite Elementary,"4451 W. 28th Street, Yuma, AZ 85364",40240002779,,1
Great Beginnings Pre-School,"2926 S. 21st Drive, Yuma, AZ 85364",40240002882,,1
Gowan Science Academy,"1590 S. Avenue C, Yuma, AZ 85364",40240003323,,1
Crane iLearning Academy,"4250 W 16th St, Yuma, AZ 85364",40240003521,,1
Creighton Elementary School,"2802 E. McDowell Roaad, Phoenix, AZ 85008",40243000174,,1
Larry C Kennedy School,"2702 E. Osborn, Phoenix, AZ 85016",40243000176,,1
Loma Linda Elementary School,"2002 E. Clarendon Avenue, Phoenix, AZ 85016",40243000177,,1
Monte Vista Elementary School,"3501 E. Osborn Rd., Phoenix, AZ 85018",40243000178,,1
Papago School,"2013 North 36th Street, Phoenix, AZ 85008",40243000179,,1
Biltmore Preparatory Academy,"4601 N. 34th Street, Phoenix, AZ 85018",40243000180,,1
William T Machan Elementary School,"2140 E. Virginia Ave., Phoenix, AZ 85006",40243000181,,1
Gateway School,"1100 N 35th St, Phoenix, AZ 85008",40243001704,,1
Compass Center,"3609 N. 27th St., Phoenix, AZ 85016",40243001998,,1
Excelencia School,"2181 East McDowell Road, Phoenix, AZ 85006",40243001999,,1
Crown King Elementary School,"188 Towers Mtn. Rd., Crown King, AZ 86343",40246000182,,1
Dan Hinton Accommodation School,"146 E 4th Street, Pima, AZ 85543",40248001210,,1
Double Adobe Elementary School,"7081 N Central Hwy, McNeal, AZ 85617",40249000183,,1
Early Learning Center,"1100 15th Street, Douglas, AZ 85607",40253000184,,1
Paul H Huber Jr High School,"1650 Washington Ave., Douglas, AZ 85607",40253000185,,1
Clawson School,"1235 7th Street, Douglas, AZ 85607",40253000186,,1
Douglas High School,"1500 15th Street, Douglas, AZ 85607",40253000187,,1
Joe Carlson Elementary School,"1700 N. Louis Ave, Douglas, AZ 85607",40253000190,,1
Faras Elementary School,"410 W. Fir Avenue, Pirtleville, AZ 85626",40253000191,,1
Sarah Marley School,"735 7th Street, Douglas, AZ 85607",40253000192,,1
Stevenson Elementary School,"2200 11th Street, Douglas, AZ 85607",40253000193,,1
Ray Borane Middle School,"840 12th street, Douglas, AZ 85607",40253000194,,1
Duncan Elementary,"1 Mc Grath Ave., Duncan, AZ 85534",40260000195,,1
Duncan High School,"108 Stadium Street, Duncan, AZ 85534",40260000196,,1
Dysart Elementary School,"12950 W. Varney Road, El Mirage, AZ 85335",40269000197,,1
Dysart High School,"11425 N. Dysart Road, El Mirage, AZ 85335",40269000198,,1
El Mirage School,"13500 North El Mirage Road, El Mirage, AZ 85335",40269000199,,1
Luke Elementary School,"7300 N. Dysart Road, Glendale, AZ 85307",40269000200,,1
Surprise Elementary School,"12907 W. Greenway Rd., El Mirage, AZ 85335",40269000201,,1
Kingswood Elementary School,"15150 West Mondell Road, Surprise, AZ 85374",40269001462,,1
West Point Elementary School,"13700 W. Greenway Road, Surprise, AZ 85374",40269002126,,1
Countryside Elementary School,"15047 N. Parkview Place, Surprise, AZ 85379",40269002340,,1
Marley Park Elementary,"15042 West Sweetwater Road, Surprise, AZ 85379",40269002401,,1
Thompson Ranch Elementary,"11800 West Thompson Ranch Road, El Mirage, AZ 85335",40269002402,,1
Sunset Hills Elementary,"17825 W. Sierra Montana Loop, Surprise, AZ 85379",40269002481,,1
Rancho Gabriela,"15272 West Gabriela Drive, Surprise, AZ 85379",40269002482,,1
Sonoran Heights Elementary,"11405 N. Greer Ranch Parkway, Surprise, AZ 85379",40269002649,,1
Parkview Elementary,"15800 N. Parkview Place, Surprise, AZ 85374",40269002655,,1
Western Peaks Elementary,"18063 W Surprise Farms Loop So, Surprise, AZ 85388",40269002679,,1
Valley Vista High School,"15550 N. Parkview Place, Surprise, AZ 85374",40269002684,,1
Mountain View,"18302 W. Burton, Waddell, AZ 85355",40269002780,,1
Canyon Ridge School,"17359 W. Surprise Farms Loop N, Surprise, AZ 85388",40269002837,,1
Riverview School,"12701 North Main, El Mirage, AZ 85335",40269002907,,1
Shadow Ridge High School,"10909 N. Perryville Road, Surprise, AZ 85388",40269002971,,1
Ashton Ranch Elementary School,"14898 W. Acoma Drive, Surprise, AZ 85379",40269003124,,1
Cimarron Springs Elementary,"17032 W. Surprise Farms Loop S, Surprise, AZ 85388",40269003125,,1
Willow Canyon High School,"17901 W Lundberg St, Surprise, AZ 85374",40269003126,,1
Dysart iSchool,"15802 N Parkview Place, Surprise, AZ 85374",40269003193,,1
Mary C  O'Brien Elementary School,"1400 N. Eleven-Mile Corner Roa, Casa Grande, AZ 85194",40274000203,,1
Villa Oasis Interscholastic Center For Education (voice),"3740 N Toltec Rd, Eloy, AZ 85131",40274001625,,1
Elfrida Elementary School,"4070 Jefferson Road, Elfrida, AZ 85610",40276000204,,1
Curiel School,"1000 Curiel Street, Eloy, AZ 85231",40279000207,,1
Eloy Junior High School,"404 E. Phoenix, Eloy, AZ 85231",40279000209,,1
Eloy Intermediate School,"1101 N. Sunshine Blvd., Eloy, AZ 85231",40279001060,,1
Coconino High School,"2801 N Izabel Street, Flagstaff, AZ 86004",40286000212,,1
Mount Elden Middle School,"3223 N 4th Street, Flagstaff, AZ 86004",40286000214,,1
Flagstaff High School,"400 W Elm Street, Flagstaff, AZ 86001",40286000215,,1
W F Killip Elementary School,"2300 E 6th Ave, Flagstaff, AZ 86004",40286000217,,1
Lura Kinsey Elementary School,"1601 S. Lonetree Rd., Flagstaff, AZ 86001",40286000218,,1
Leupp Public School,"3285 E Sparrow, Flagstaff, AZ 86004",40286000219,,1
Eva Marshall Elementary School,"850 N. Bonito St., Flagstaff, AZ 86001",40286000220,,1
Charles W Sechrist Elementary School,"2230 Fort Valley Rd., Flagstaff, AZ 86001",40286000222,,1
John Q Thomas Elementary School,"3330 E. Lockett Rd., Flagstaff, AZ 86004",40286000225,,1
Summit High School,"4000 N. Cummings Street, Flagstaff, AZ 86004",40286001158,,1
Thomas M Knoles Elementary School,"4005 E Butler, Flagstaff, AZ 86004",40286001363,,1
Sturgeon Cromer Elementary School,"7150 E Silver Saddle Road, Flagstaff, AZ 86004",40286001364,,1
Manuel DeMiguel Elementary School,"3500 S Gillenwater Dr, Flagstaff, AZ 86001",40286001463,,1
Weitzel's Puente de Hozho Bilingual Magnet School,"3401 N. Fourth Street, Flagstaff, AZ 86004",40286002097,,1
Sinagua Middle School,"3950 East Butler Avenue, Flagstaff, AZ 86004",40286002961,,1
Northern Arizona Distance Learning,"4000 N. Cummings Street, Flagstaff, AZ 86004",40286003506,,1
Florence K-8,"460 S. Park Street, Florence, AZ 85132",40292000227,,1
Florence High School,"1001 South Main Street, Florence, AZ 85132",40292000228,,1
Walker Butte K-8,"29697 N. Desert Willow Blvd., San Tan Valley, AZ 85143",40292002210,,1
Copper Basin,"28682 N. Main Street, San Tan Valley, AZ 85143",40292002436,,1
Skyline Ranch Elementary School,"1084 W. San Tan Hills, San Tan Valley, AZ 85143",40292002559,,1
Anthem Elementary School,"2700 N. Anthem Way, Florence, AZ 85132",40292002637,,1
Circle Cross K8 STEM Academy,"35900 N. Charbray Drive, San Tan Valley, AZ 85143",40292002862,,1
Magma Ranch K8 School,"10980 E. Desert Mountain Boule, Florence, AZ 85132",40292002893,,1
San Tan Foothills High School,"1255 West Silverdale Road, Queen Creek, AZ 85243",40292002896,,1
Poston Butte High School,"32375 North Gantzel Road, San Tan Valley, AZ 85143",40292002972,,1
Summit School,"225 South Orlando Street, Florence, AZ 85132",40292002987,,1
San Tan Heights Elementary,"2500 W. San Tan Heights Boulev, San Tan Valley, AZ 85142",40292003079,,1
Florence Virtual Academy,"225 S. Orlando Street, Florence, AZ 85132",40292003195,,1
Mountain Vista Academy,"225 S. Orlando Street, Florence, AZ 85132",40292003389,,1
Flowing Wells High School,"3725 N Flowing Wells Rd, Tucson, AZ 85705",40301000231,,1
Flowing Wells Junior High School,"4545 N. LaCholla, Tucson, AZ 85705",40301000232,,1
Homer Davis Elementary School,"4250 N Romero Rd, Tucson, AZ 85705",40301000233,,1
Laguna Elementary School,"5001 N Shannon Rd, Tucson, AZ 85705",40301000236,,1
Walter Douglas Elementary School,"3302 N Flowing Wells Rd, Tucson, AZ 85705",40301000237,,1
J Robert Hendricks Elementary School,"3400 W Orange Grove Rd, Tucson, AZ 85741",40301001000,,1
Robert Richardson Elementary School,"6901 N Camino de la Tierra, Tucson, AZ 85741",40301001033,,1
Centennial Elementary School,"2200 W Wetmore, Tucson, AZ 85705",40301001489,,1
Sentinel Peak High School,"4125 W. Aerie Dr., Tucson, AZ 85741",40301001611,,1
Emily Meschter Early Learning Center,"1444 W. Prince Road, Tucson, AZ 85705",40301002065,,1
Flowing Wells Digital Campus,"1556 West Prince Road, Tucson, AZ 85705",40301003331,,1
Fountain Hills High School,"16100 E. Palisades Blvd., Fountain Hills, AZ 85268",40304000038,,1
Fountain Hills Middle School,"15414 N. McDowell Mountain Roa, Fountain Hills, AZ 85268",40304000639,,1
McDowell Mountain Elementary School,"14825 N. Fayette Dr., Fountain Hills, AZ 85268",40304001296,,1
Fountain.Hills Online,"16100 E. Palisades Blvd., Fountain Hills, AZ 85268",40304003240,,1
Fowler Elementary School,"6707 West Van Buren Street, Phoenix, AZ 85043",40306000240,,1
Santa Maria Middle School,"7250 W. Lower Buckeye Road, Phoenix, AZ 85043",40306000679,,1
Sunridge Elementary School,"6244 W Roosevelt St, Phoenix, AZ 85043",40306001159,,1
Sun Canyon School,"8150 W. Durango, Phoenix, AZ 85043",40306002355,,1
Tuscano Elementary School,"3850 S 79th Ave, Phoenix, AZ 85043",40306002495,,1
Western Valley Elementary School,"6250 W. Durango, Phoenix, AZ 85043",40306003084,,1
Western Valley Middle School,"6250 West Durango, Phoenix, AZ 85043",40306003085,,1
Fredonia Elementary School,"222 North 200 East, Fredonia, AZ 86022",40308000241,,1
Fredonia High School,"221 E Hortt Street, Fredonia, AZ 86022",40308000242,,1
Colonel Johnston Elementary School,"47121 H Ave., Ft Huachuca, AZ 85613",40315000244,,1
Colonel Smith Middle School,"67601 Cushing, Ft. Huachuca, AZ 85613",40315000245,,1
General Myer Elementary School,"45103 Burns Street, Ft Huachuca, AZ 85613",40315000247,,1
Fort Thomas Elementary School,"15560 West Elementary School R, Fort Thomas, AZ 85536",40320000248,,1
Fort Thomas High School,"Highway 70, Fort Thomas, AZ 85536",40320000249,,1
Mt. Turnbull Academy,"Hwy. 70, Bylas, AZ 85530",40320002946,,1
Mt. Turnbull Elementary School,"10 Education Lane, Bylas, AZ 85530",40320003460,,1
Gadsden Elementary School,"18745 S. Gadsden Street, Gadsden, AZ 85336",40324000250,,1
San Luis Middle School,"1135 N. Main St, San Luis, AZ 85349",40324001101,,1
San Luis Pre-School,"22751 S Main St, San Luis, AZ 85349",40324001108,,1
Rio Colorado Elementary School,"1055 N. Main Street, San Luis, AZ 85349",40324001213,,1
Arizona Desert Elementary School,"1245 N. Main St., San Luis, AZ 85349",40324001806,,1
Southwest Jr. High School,"963 N.8th Avenue, San Luis, AZ 85349",40324002388,,1
Ed Pastor Elementary 4,"985 Sixth Avenue, San Luis, AZ 85349",40324002389,,1
Cesar Chavez Elementary,"1130 North 10th Avenue, San Luis, AZ 85349",40324003066,,1
Desert View Elementary,"1508 N. 10th Avenue, San Luis, AZ 85349",40324003116,,1
Ganado Primary School,"Hwy 264, Ganado, AZ 86505",40329000251,,1
Ganado High School,"Hwy 264, Ganado, AZ 86505",40329000252,,1
Ganado Middle School,"Highway 264, Ganado, AZ 86505",40329000254,,1
Gila Bend Elementary,"308 N Martin Ave, Gila Bend, AZ 85337",40331000255,,1
Gila Bend High School,"308 N MARTIN AVE, Gila Bend, AZ 85337",40331000256,,1
Highland High School,"4301 East Guadalupe Road, Gilbert, AZ 85234",40340000246,,1
Gilbert Elementary School,"175 W. Elliott, Gilbert, AZ 85233",40340000257,,1
Gilbert High School,"1101 East Elliot Rd., Gilbert, AZ 85234",40340000258,,1
Greenfield Elementary School,"2550 East Elliot Road, Gilbert, AZ 85234",40340000260,,1
Patterson Elementary School,"1211  E. Guadalupe Road, Gilbert, AZ 85234",40340000261,,1
Mesquite Elementary School,"1000 E. Mesquite Street, Gilbert, AZ 85296",40340000265,,1
Greenfield Junior High School,"101 South Greenfield Road, Gilbert, AZ 85296",40340000594,,1
Playa del Rey Elementary School,"550 N. Horne Street, Gilbert, AZ 85233",40340000595,,1
Towne Meadows Elementary School,"1101 N. Recker Rd., Gilbert, AZ 85234",40340000596,,1
Sonoma Ranch Elementary School,"601 North Key Biscayne, Gilbert, AZ 85234",40340000601,,1
Superstition Springs Elementary,"7125 E. Monterey Ave., Mesa, AZ 85009",40340000602,,1
Neely Traditional Academy,"321 W. Juniper Ave., Gilbert, AZ 85233",40340001064,,1
Finley Farms Elementary,"375 S. Columbus Drive, Gilbert, AZ 85296",40340001192,,1
Pioneer Elementary School,"1535 N. Greenfield Road, Gilbert, AZ 85234",40340001215,,1
Mesquite Jr High School,"130 W. Mesquite St., Gilbert, AZ 85233",40340001216,,1
Islands Elementary School,"245 South McQueen Road, Gilbert, AZ 85233",40340001365,,1
Houston Elementary School,"500 E. Houston Ave., Gilbert, AZ 85234",40340001366,,1
Burk Elementary School,"545 N. Burk St., Gilbert, AZ 85234",40340001401,,1
Val Vista Lakes Elementary School,"1030 N. Blue Grotto Dr., Gilbert, AZ 85234",40340001490,,1
Harris Elementary School,"1820 S. Harris Drive, Mesa, AZ 85204",40340001537,,1
Highland Jr High School,"6915 E. Guadalupe Rd., Mesa, AZ 85212",40340001669,,1
Mesquite High School,"500 S McQueen Rd, Gilbert, AZ 85233",40340001670,,1
Oak Tree Elementary,"505 W. Houston, Gilbert, AZ 85233",40340001838,,1
Settlers Point Elementary,"423 E. Settlers Point Drive, Gilbert, AZ 85296",40340001839,,1
Carol Rae Ranch Elementary,"3777 E. Houston Ave, Gilbert, AZ 85234",40340001984,,1
